id,created_at,text
659928000000000000,10/30/15 3:01,Thank you @CharlesHurt for  the nice words on @seanhannity. I will win and Make America Great Again!
659919000000000000,10/30/15 2:26,Loved doing the debate last night on @CNBC. Check out all of the polls! Everyone agrees that Harwood bombed!
659914000000000000,10/30/15 2:06,"Wow, just heard really bad stuff about the failing  @politico. How much longer  will they be around? Some very untalented reporters."
659912000000000000,10/30/15 1:59,My interview on @ThisWeekABC with @GStephanopoulos had a 40%+ ratings increase over same Sunday last year. 20% over last week.
659828000000000000,10/29/15 20:23,"Post-Debate via @OANN. Thank you!#Trump2016 #MakeAmericaGreatAgain https://t.co/VHyPDZFKPZ"
659827000000000000,10/29/15 20:20,I was #1 on Twitter -- and so positive. Thank you! https://t.co/7JBjeWt6XK
659791000000000000,10/29/15 17:57,"Join me Tuesday, Nov. 3rd at 12pm in Trump Tower NYC.  I‰Ûªll be signing copies of my new book CRIPPLED AMERICA.  Don‰Ûªt miss it!"
659762000000000000,10/29/15 16:01,"""@ZankMatt: Another WIN! @realDonaldTrump https://t.co/yvW3WFA1mP"""
659761000000000000,10/29/15 15:58,"""@victoryorbust: The One, The Only, Donald Trump, will and can Make America Great Again !  @Reince @blewthebigone https://t.co/5kAtLBBFJA"""
659761000000000000,10/29/15 15:58,"""@Kotcha301: @realDonaldTrump I sleep better at night knowing u will soon be POTUS! https://t.co/5gIjiPufMx"" Thank you."
659761000000000000,10/29/15 15:57,"""@neraex: I'm not even american and I want to see @realDonaldTrump win! A person like him is going to set a new standard for world leaders!"""
659761000000000000,10/29/15 15:57,"""@xXFlameriumXx:  @MikeandDawnNY Good job Mr. Trump. The way you respond shows that you truly are ready to be the next US president! #Trump"""
659760000000000000,10/29/15 15:54,"""@skillethead58: @realDonaldTrump hell of a job"""
659760000000000000,10/29/15 15:53,"""@derekcarlson: People need to wake up Mr. Trump. You are the most qualified person to ever run for President Of The United States. #Truth"""
659760000000000000,10/29/15 15:52,"""@BentleyforTrump: @realDonaldTrump @DRUDGE_REPORT We need a wall not a Rubio"""
659760000000000000,10/29/15 15:52,"""@ApolloBohono69: @realDonaldTrump This country needs an unscripted hero like The Donald... #MakeAmericaGreatAgain _ÙÕ_""  Thank you."
659759000000000000,10/29/15 15:50,.@SpeakerRyan Congratulations and good luck - you will do a GREAT job for our wonderful U.S.A.!
659758000000000000,10/29/15 15:45,"""@robertaritzen: @realDonaldTrump We Support You! And Believe that your America's Hope""  Thanks."
659757000000000000,10/29/15 15:42,"Failing host @glennbeck, a mental basketcase, loves SUPERPACS - in other words, he wants your politicians totally controlled by lobbyists!"
659754000000000000,10/29/15 15:30,"""@T_Johnson_TJ: @realDonaldTrump you have my vote in my first election great debate last night keep up the good work! #Trump2016"" Thanks."
659754000000000000,10/29/15 15:28,Via @Slate: Who won the #GOPDebate? https://t.co/YHsCQpG63v
659752000000000000,10/29/15 15:21,CNBC poll: Trump won #GOPDebate #MakeAmericaGreatAgain #Trump2016 https://t.co/JEyniIGJPJ https://t.co/wEdauo3Drm
659744000000000000,10/29/15 14:49,Thank you! https://t.co/MEIiUqKeS9
659744000000000000,10/29/15 14:48,"""@MikeandDawnNY: @seanmdav Dipshit @JohnJHarwood lied debate always being set for 2 hours If not 4 @realDonaldTrump calling @cnbc out."
659743000000000000,10/29/15 14:47,"""@Dad_Trump: @realDonaldTrump @DRUDGE_REPORT YES!"""
659743000000000000,10/29/15 14:46,"""@d_seaman: @realDonaldTrump @DRUDGE_REPORT DOMINATING. TRUMP!!!!"
659742000000000000,10/29/15 14:42,"""@DRUDGE_REPORT: TRUMP WINS CNBC INSTANT POLL; RUBIO SECOND... DEVELOPING... https://t.co/6fnTksKipQ"""
659741000000000000,10/29/15 14:36,"""@agentvf: @realDonaldTrump Stay strong and get ready for next debate. Great job last night."""
659732000000000000,10/29/15 14:04,"""@lvphillies08: Once again haters gonna hate...hands down #winner will always be @realDonaldTrump #Trump #Trump2016"
659732000000000000,10/29/15 14:03,"""@SteveBashino:  Trump good for legal immigration, economy, defense, taxes, Social Security, Medicare, 2nd Amendment, and ALL Americans."""
659731000000000000,10/29/15 13:58,"""@derekcarlson: DonaldTrump turned a $1 Million loan into $10 Billion. That's like you turning a $1,000 loan into $10 Million. CouldYouDoIt?"
659731000000000000,10/29/15 13:56,"""@misterdish69: @cathyspartanj @realDonaldTrump @AshleyEdam @GravisMarketing @OANN https://t.co/W0dgkioGMy""  Great, thank you!"
659723000000000000,10/29/15 13:25,"Thank you to everybody for your wonderful comments on my debate performance - it was a lot of fun! Today I will be speaking in Reno, Nevada."
659721000000000000,10/29/15 13:17,"""@8723g: One thing I learned from @realDonaldTrump : ""Sometimes the best deals are the deals you never make"" We will have strong deal makers"
659720000000000000,10/29/15 13:16,"""@AtheistWWonka: @realDonaldTrump @jakistheman by the time you're done everyone will be wearing a Trump tie"""
659720000000000000,10/29/15 13:15,"""@eVDefuse: @realDonaldTrump they should just let you be president already, you're already leading in the polls."""
659720000000000000,10/29/15 13:14,"""@jakistheman: @realDonaldTrump keep you're momentum until you win over the White House"""
659720000000000000,10/29/15 13:13,"""@BornToBeGOP: @realDonaldTrump you have inspired us to #MakeAmerciaGreatAgain"""
659716000000000000,10/29/15 13:00,"""@truthinvest: @ChrisChristie @HillaryClinton good job for Christie last night.Maybe he will face her 8 yrs from now after @realDonaldTrump"""
659714000000000000,10/29/15 12:49,"""@HorseShort: @jstaggs362 @sburton305 @Vermont5girl @realDonaldTrump #TRUMP IS TRUTH! We want #Trump! _Ù_â_Ùà__Ùàü_Ù_ö"""
659713000000000000,10/29/15 12:48,Thank you @morningmika and @JoeNBC  for all of your nice words and comments on the debate!
659684000000000000,10/29/15 10:51,"""@iStandWithUSA: 62% said that @realDonaldTrump won #GOP Debate Vote your stand: https://t.co/l3XVkWXIEP #USA #Election2016"
659684000000000000,10/29/15 10:49,"""@GravisMarketing: @OANN Gravis Marketing Poll @realDonaldTrump leading. https://t.co/5bPZOBhz4h""  Great!"
659683000000000000,10/29/15 10:47,The money losing @politico is considered by many in the world of politics to be the dumbest and most slanted of the political sites. Losers!
659631000000000000,10/29/15 7:22,"""@TaylorWrightAU: #Trump came out as a clear winner in the polls yet again! Next #GOPDebate we need max 5 candidates, too many on the stage!"
659617000000000000,10/29/15 6:25,"""@4mostcoach: 100% @realDonaldTrump SUPPORTERS ARE TRUE BLUE and we are MOTIVATED! https://t.co/piVuC981j7"""
659617000000000000,10/29/15 6:24,"""@Sisters4everT: Good Night all supporters. Great night Mr @realDonaldTrump, You ROCKED the Rocky Mountains &amp; the Nation tonight!!!"""
659616000000000000,10/29/15 6:20,"""@currentlyFeed: The #CNBCGOPDebate poll closed with #Trump2016 declared the official winner."
659616000000000000,10/29/15 6:19,"""@ngb6060: @realDonaldTrump showing why he should be our next President. Tremendous Debate. Winning all the post Debate polls."
659615000000000000,10/29/15 6:16,"""@coolgirl6978: You were very poised and professional at the debate. You looked Presidential tonight. Hit a homerun #MakeAmericaGreatAgain"""
659610000000000000,10/29/15 5:58,Drudge Poll on who won the 3rd #GOPDebate. Thank you! https://t.co/lCdolIJMsL
659609000000000000,10/29/15 5:53,Thank you Colorado! An honor to win @NBC @9News #GOPDebate Poll. https://t.co/rvnUQemej0
659579000000000000,10/29/15 3:55,"Thank you, Jonathan. Greatly appreciated! https://t.co/eW0qDCax8P"
659578000000000000,10/29/15 3:49,"""@rfscottga: @realDonaldTrump Congrats Mr. Trump. You did great tonight. You made us ALL proud :) YES! SAYING IT AGAIN....Trump #1"""
659578000000000000,10/29/15 3:48,"""@BarbaraDeStasio: @realDonaldTrump GREAT debate, way to go!!"""
659577000000000000,10/29/15 3:48,"""@hyatt1942: @realDonaldTrump @piersmorgan WE ALL VOTED FOR YOU TONIGHT AS WINNER OF THE DEBATE.."
659574000000000000,10/29/15 3:32,"Thanks, @PiersMorgan. You're great!"
659572000000000000,10/29/15 3:27,The #CNBCGOPDebate poll closed with #Trump2016 declared the official winner. Thank you! https://t.co/3mFHLcSbwD https://t.co/ZPiXAR5rFC
659572000000000000,10/29/15 3:25,"Thank you! #GOPDebate MakeAmericaGreatAgain https://t.co/u6bJBPu30T https://t.co/UB8XqapdzZ"
659570000000000000,10/29/15 3:20,"Thanks everyone, they all said  I won the debate. Even won the @CNBC Poll!"
659512000000000000,10/28/15 23:26,"Via @MailOnline ""Trump still in the lead by a whopping 14 points after fluke survey had put Carson on top""-  https://t.co/tfaOARLoZb"
659463000000000000,10/28/15 20:13,"""@jaxsiete: @realDonaldTrump Love your sense of humor...LOL Your rallies are amazing. We're standing behind you 1000%:)"" @FoxNews"
659462000000000000,10/28/15 20:10,@CNBC  POLL  TOTAL: TRUMP 25.22  CARSON 19.78  RUBIO 9.67....
659435000000000000,10/28/15 18:22,".@TheEconomist Poll, one of the most highly respected, was just released. Wow, wait until the media digests these numbers - won't be happy!"
659427000000000000,10/28/15 17:51,I'm sure the media will not report the highly respected new national poll that just came out via The Economist. 32%! https://t.co/aalSqnGHa3
659397000000000000,10/28/15 15:50,"""@buckleybro40: @realDonaldTrump @CNBC why only Donald Trump can beat Hillary. https://t.co/lQtpC2rD6I #YUGE #Trump2016 #TeamTrump #"""
659396000000000000,10/28/15 15:47,"""@Vaporcon2015: @realDonaldTrump The Liberals are terrified that you'll be the one to go against Hillary."
659396000000000000,10/28/15 15:47,"""@cmrose111: @realDonaldTrump  @CNBC  get your polls straight. Trump is going to win. He is the only one tough enough to run this country."""
659396000000000000,10/28/15 15:45,"""@mozarttaig1: @CNBC is trying to drive down poll numbers to install Carson - who the Establishment GOP will promptly roll. Win Don Win!"""
659392000000000000,10/28/15 15:32,Does anybody think that @CNBC will get their fictitious  polling numbers corrected sometime prior to the start of the debate. Sad!
659389000000000000,10/28/15 15:21,"""@1Barbara1: @realDonaldTrump @Morning_Joe @politico I watched the entire rally and Trump was very well received the place was packed."""
659389000000000000,10/28/15 15:18,.@Morning_Joe can you believe Kasie Hunt's poor and purposely inaccurate reporting on my great night and crowd in Iowa. @politico is a scam!
659385000000000000,10/28/15 15:01,".@CNBC continues to report fictious poll numbers. Number one, based on every statistic, is Trump (by a wide margin). They just can't say it!"
659382000000000000,10/28/15 14:53,"After a great evening and packed auditorium in Iowa, I am now in Colorado looking forward to what I am sure will be a very unfair debate!"
659351000000000000,10/28/15 12:46,"""@MarieLeff: Debate night! #TeamTrump16 is behind you 5000%  National Lead TRUMP 35.6% CARSON 21.7% https://t.co/KVgRDHlJH1"""
659346000000000000,10/28/15 12:28,"""@JayknightJay: @RealBenCarson good morning. Easy on each other &amp; finish off the establishment guys. They hope you 2 will fight it out.""True"
659345000000000000,10/28/15 12:25,"""@HMaewest:  Via the Washington Post: Inside the World of Donald Trump's Super Fans: https://t.co/QL6VhkZ8pm https://t.co/wfbcBcsCov"""
659231000000000000,10/28/15 4:50,"""@Polling: DonaldTrump's and BenCarson's support up since Sept as they head into tomorrow's @CNBC #RepublicanDebate https://t.co/Wx3TY29i3p"
659230000000000000,10/28/15 4:47,"""@BarbaraJensen1: @realDonaldTrump @OANN @GravisMarketing https://t.co/evyzpgIJ1V"""
659208000000000000,10/28/15 3:18,"""@2bigj: @realDonaldTrump A lot of people I know are voting Trump in NC none have been polled your lead is bigger than anyone can imagine."""
659205000000000000,10/28/15 3:08,"""@laura_damron: @FoxNews @realDonaldTrump This Hispanic woman believes Trump has the brains &amp; energy to ""Make America Great Again""."""
659204000000000000,10/28/15 3:05,"""@RickSt.  How many MSM outlets will carry a clip of @realDonaldTrump leaving the podium to enter a crowd &amp; listen to the concerns of a VET?"
659204000000000000,10/28/15 3:04,"""@rorochub2: @DanScavino @realDonaldTrump was watching on our computer. He was awesome. Great job. #Trump2016 #TrumpTrain"""
659204000000000000,10/28/15 3:03,Thank you Iowa! Great night---see you soon! #Trump2016 https://t.co/aCHH90cNRg
659204000000000000,10/28/15 3:02,"""@fairy_tabibi: Loved seeing @realDonaldTrump speak to the wounded warrior &amp; his family.He has a caring heart and will take care of our vets"
659200000000000000,10/28/15 2:46,Via the Washington Post: Inside the World of Donald Trump's Super Fans: https://t.co/QL6VhkZ8pm
659124000000000000,10/27/15 21:46,"Just out, wonderful poll in North Carolina. #Trump2016 #MakeAmericaGreatAgain https://t.co/xdZGkdtNev"
659083000000000000,10/27/15 19:02,"""@Rketeltas: @realDonaldTrump At least the real frontrunner is actually campaigning in Iowa and not on book tours. TRUMP 2016!"""
659083000000000000,10/27/15 19:01,"""@Indies4Trump:  @HuffPostPol composite national poll #MakeAmericaGreatAgain #Trump2016 #TrumpTrain... https://t.co/VKDiYgpCEI"""
659082000000000000,10/27/15 18:59,"""@faagifts: @OANN WTG, GREAT JOB. U R THE BEST PICK OUT OF ALL OF THE CANDIDATES &amp; OHIO KNOWS THIS 2.THAT IS WHY U R LEADING THERE TOO"""
659080000000000000,10/27/15 18:52,"I am leaving for Sioux City, Iowa - great event (rally)."
659074000000000000,10/27/15 18:25,National GOP Presidential Poll via @OANN @realDonaldTrump 35.6% #Trump2016 https://t.co/Mvcj1ZH3Ql
659040000000000000,10/27/15 16:14,"""Trump's National Lead Increases to 35.6% Going into the Third GOP Debate it's Trump, Carson and Rubio"" https://t.co/8SJazkQ3I1 ‰Û_"
659018000000000000,10/27/15 14:46,"Thank you @SahilKapur for the wonderful story.   https://t.co/3ipTylrLzz"
659018000000000000,10/27/15 14:43,New Gravis national poll just out --- 36%! Very nice! #MakeAmericaGreatAgain
658977000000000000,10/27/15 12:02,"""@RhatPatriot: @FoxBusiness @realDonaldTrump   Why not post the other polls where Trump has 40 percent and Carson is in the teens? Strange?"""
658977000000000000,10/27/15 12:01,"""@bawl: I agree @BillKristol hasn't be right about anything in a very long time. Shocking that @Morning_Joe gives him a platform."""
658976000000000000,10/27/15 11:59,"""@JordanDworaczyk: @DrHawk12 @elvisknievil I'm voting for @realDonaldTrump too.""  Thanks."
658849000000000000,10/27/15 3:32,"""@julian771177: Mike Tyson endorses @realDonaldTrump https://t.co/rKMkXAFeop #MakeAmericaGreatAgain"" Thanks Iron Mike, greatly appreciated!"
658832000000000000,10/27/15 2:26,"""@AlbertoMarsano: @realDonaldTrump Looking forward to seeing you in Reno Nevada this Thursday! Nevada stands with you!!!!!!!!!!!!!!""  Nice."
658832000000000000,10/27/15 2:25,"""@TheJusticeEngle: @realDonaldTrump I'm 18 years old from Florida, and just registered to vote. You got my vote in the primaries!"" THANKS."
658832000000000000,10/27/15 2:24,"""@TheWhiteHatter: Thanks to @TODAYshow for giving great attention to the Town of Atkinson at #TrumpTODAY w/  https://t.co/kJF8SB2CXh"""
658831000000000000,10/27/15 2:23,"""@BobD746847: There shouldn't be a problem with this election. ""WE THE PEOPLE"" finally have someone that speaks on OUR behalf. TRUMP-2016"""
658824000000000000,10/27/15 1:55,"""@coloradojoe2001: How is any one taking Carson seriously when he ""suspends"" his presidential campaign for a book signing tour?"""
658770000000000000,10/26/15 22:19,"Dopey @BillKristol, who has lost all credibility with so many dumb statements and  picks, said last week on @Morning_Joe that Biden was in."
658721000000000000,10/26/15 19:04,RT @FoxBusiness: New poll shows @realDonaldTrump and @RealBenCarson are tied atop the #GOP field in Iowa. https://t.co/syPMypwE0E
658689000000000000,10/26/15 16:57,#TrumpTODAY Watch my appearance on the @TODAYshow from this morning https://t.co/9NbOEguzU1
658653000000000000,10/26/15 14:36,All Presidential candidates should immediately disavow their Super PAC‰Ûªs. They're not only breaking the spirit of the law but the law itself
658653000000000000,10/26/15 14:35,Re Super PAC scam:  What the other candidates are doing is a disgrace.
658653000000000000,10/26/15 14:35,This whole Super PAC scam is very unfair to a person like me who has disavowed all PAC's &amp; is self-funding.
658473000000000000,10/26/15 2:41,"""@CindyBl: I voted 4 Reagan to make America Great. I will vote 4 @realDonaldTrump to #MakeAmericaGreatAgain #TRUMP https://t.co/BAPJGbR4ho"""
658473000000000000,10/26/15 2:39,"""@hoosierclinger: Good job @realDonaldTrump for badgering Ford. Why didnt POTUS or Hillary care about those UAW jobs in Ohio?"""
658470000000000000,10/26/15 2:26,"""@maria_heck: @RobertsLiardon @realDonaldTrump. The more I hear Trump the more I like him!"""
658446000000000000,10/26/15 0:51,"""@DanSaltsman: @realDonaldTrump @Ford @crainsdetroit @detnews @CNBC https://t.co/k2JFVTDDbW Do you think Hillary, Ben or Jeb could do this?"
658438000000000000,10/26/15 0:20,Ben Carson wants to abolish Medicare - I want to save it and Social Security.
658435000000000000,10/26/15 0:08,"""@radioworldsv:Tomorrow on TODAY @MLauer moderates @realDonaldTrump town hall, live from New Hampshire. #TrumpTODAY https://t.co/SqzsV2K2zh"
658435000000000000,10/26/15 0:06,"Leaving for New Hampshire now. Will be doing the @TODAYshow there, live at 7:00 A.M. New @CBSNews Poll of New Hampshire: Trump 38 Carson 12!"
658426000000000000,10/25/15 23:31,"An aerial shot of Jacksonville crowd yesterday! I may as well show you because the media won't. #Trump2016 https://t.co/iJf87UVMEt"
658385000000000000,10/25/15 20:49,"Remember that Carson, Bush and Rubio are VERY weak on illegal immigration. They will do NOTHING to stop it. Our country will be overrun!"
658384000000000000,10/25/15 20:46,"""@Rketeltas: @realDonaldTrump Bush appears to be low on cash may need to do drop out or perhaps get a loan from Hillary."
658384000000000000,10/25/15 20:46,"""@jpm05880: @Carolde @JebBush @realDonaldTrump @NancyRomano17 #JEBbush CAPTIVATES CROWDS WITH STIRRING SPEECH https://t.co/s3pprv6T8J"" Wow"
658384000000000000,10/25/15 20:44,"""@mmolina44: @realDonaldTrump @ByronYork @CBSNews @CNN Donald Trump will be our next President of the United States."""
658383000000000000,10/25/15 20:42,"""@Desheay: TO ALL MY CALIFORNIA TRUMP SUPPORTERS! Lets join up and work together on Twitter! Lets do this!!! @realDonaldTrump #Trump2016 !"""
658383000000000000,10/25/15 20:41,"""@jfgrcar: @realDonaldTrump Gentle Ben is no match for Putin or if the truth be told even for Hilary. USA needs a winner."""
658382000000000000,10/25/15 20:39,"Do you think I will get credit for keeping Ford in U.S. Who cares, my supporters know the truth. Think what can be done as president!"
658382000000000000,10/25/15 20:36,"Word is that Ford Motor, because of my constant badgering at packed events, is going to cancel their deal to go to Mexico and stay in U.S."
658380000000000000,10/25/15 20:31,"""@ObfuscateClear: Wow,  imagine what he'll do as President. Thanks @realDonaldTrump https://t.co/mZzQhDjoIO""  FORD LISTENED TO ME, GREAT!"
658363000000000000,10/25/15 19:21,"""@curtismuddog:  @ByronYork Latest Poll shows Donald Trump winning 70% of Electoral Vote Against Hillary Clinton! https://t.co/OT98Y8f0GE"""
658363000000000000,10/25/15 19:20,"""@Thuglife602: @realDonaldTrump Bad position for Jeb, if his Mommy, Daddy and brother get involved the skeletons come back out of the closet"
658362000000000000,10/25/15 19:20,"""@cospy8: @realDonaldTrump @ByronYork @CBSNews @CNN WAY ahead in all the polls that matter. TRUMP FOR PRESIDENT"""
658359000000000000,10/25/15 19:07,"""@kathystone1221: @ByronYork @CBSNews @CNN OMG! Carson is more LOW KEY than Jeb!! Tried to watch him, but fell asleep! #NOISYMAJORITY!"""
658359000000000000,10/25/15 19:05,"""@nepafortrump:  @ByronYork @CBSNews @CNN We R here FIGHTING for you DJT! You are the only person who can #MakeAmericaGreatAgain #TeamTrump"""
658357000000000000,10/25/15 18:59,"""@TheCRwire: Mitt Romney finally takes the credit he deserves‰Û_ for #Obamacare https://t.co/17XKfwxJ7O . https://t.co/HNBjSX4yGw"""
658357000000000000,10/25/15 18:56,"""@josemen31: @realDonaldTrump this Mexican here loves you man!! Keep doing your thing #mexicolovestrump""  Great!"
658356000000000000,10/25/15 18:55,"""@Tirolian2: @realDonaldTrump @ByronYork @CBSNews @CNN # TRUMP is Unstoppable _Ù_Û _Ùà__Ùàü _Ùà__Ùàü _Ùà__Ùàü""  Thank you."
658356000000000000,10/25/15 18:54,"""@concerningtimes: @JebBush needs to drop out your, hurting the republican cause . @realDonaldTrump is our choice"""
658354000000000000,10/25/15 18:46,"""@thatgirlflorida: @realDonaldTrump @ByronYork @CBSNews @CNN Florida Loves Trump !!! We had a ball in Jacksonville Saturday! _Ù_â‰÷Å_Ùà__Ùàü_Ùà__Ùàü"""
658351000000000000,10/25/15 18:36,.@ByronYork  Great numbers from @CBSNews Poll. Also from ABC-Washington Post Poll. Thank you!  @CNN
658341000000000000,10/25/15 17:53,Do you believe that @FoxNews is still playing up the old Iowa poll numbers and no mention of the ABCWashington Post or just out CBS results?
658315000000000000,10/25/15 16:11,.@CBSNews Poll - WOW!  New Hampshire  TRUMP 38% CARSON 12% BUSH 8%  South Carolina TRUMP 40% CARSON 23% CRUZ 8% Iowa TRUMP 27% CARSON 27%
658289000000000000,10/25/15 14:29,"Watch my interview on @CBSNews Face The Nation now and, also, the new CBS POLLS which, if good for me, the media won't report!"
658288000000000000,10/25/15 14:22,"""@MachadoKirk: @StrengthenTheUS  @realDonaldTrump Carson is not a nice guy. He knows his SuperPAC throws Mud on Trump 24/7 #ActingMeek"""
658281000000000000,10/25/15 13:55,"""@ron_fournier: .@realDonaldTrump rightly denounces Super PAC-driven campaign $ system. Another example of how DC deserves this guy"" Great!"
658279000000000000,10/25/15 13:48,"""@russia890: @CNNPolitics @realDonaldTrump Trump is the smartest of all. My comment is non partisan. I heard everybody n im on Trump side."""
658278000000000000,10/25/15 13:46,"""@msbul: Your a gentlemen Ben but not our next President, @realDonaldTrump https://t.co/R6SUEwhP3g"""
658277000000000000,10/25/15 13:40,Big poll comes out today on Face The Nation at 10:30 on @CBSNews.
658270000000000000,10/25/15 13:13,"Watch @CNN at 9:00 A.M. @jaketapper. Then interviewed on @ABC @GStephanopoulos at 10:00 A.M. and then, at 10:30 A.M., watch Face The Nation."
658247000000000000,10/25/15 11:41,"Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's what I do."
658245000000000000,10/25/15 11:34,I spell out some of the differences between Ben Carson and myself at 9:00 A.M. on @CNN @jaketapper. Ben is very weak on illegal immigration.
658241000000000000,10/25/15 11:18,A big POLL will be announced this morning on @CBSNews  Face The Nation. I wonder if I do well if the press will report the results? Doubt it
658233000000000000,10/25/15 10:44,"""@LandmanMarius: @realDonaldTrump AUSTRALIA SUPPORTS DONALD TRUMP. Please immigrate to Australia and make Aussie great as well."" Cute!"
658232000000000000,10/25/15 10:43,"""@katiesinex: 20 Reasons Why It Should Be Donald Trump in 2016 https://t.co/2JsHqNRHUu""  Wow, so nice!"
658231000000000000,10/25/15 10:36,"This is just not the right time for Jeb Bush. His campaign is in total disarray, too much staff being paid way too much money = U.S. GOVT."
658229000000000000,10/25/15 10:31,"""@EasyEarl: Doug Ross @ Journal: AWESOME: Donald Trump Blessed by Black, White Pastors and Rabbis https://t.co/JDEw856k6h via @directorblue"
658229000000000000,10/25/15 10:28,I will be doing a major sit down interview on State of the Union With Jake Tapper at 9:00 A.M. on @CNN. Enjoy!
658225000000000000,10/25/15 10:14,"""@agreatimage: @realDonaldTrump   Can ANY Democrat or Republican fix this country except Trump? NOT A CHANCE!! #Trump2016 #ElectTrump"""
658132000000000000,10/25/15 4:06,"""@voxdotcom: Trump has figured out Jeb Bush's greatest weakness as a candidate, and it's not his energy level https://t.co/l4V3EoxXlv"""
658128000000000000,10/25/15 3:47,"""@aviv1818: Trumpachusetts: Donald Trump Tops Poll of Bay State Voters: https://t.co/VC6mogbdMt @foxnewspolitics AC360""  Thanks, great news"
658127000000000000,10/25/15 3:43,"""@JaredChristophr: Donald Trump is the only person that can make this country great again @realDonaldTrump"" I fully agree!"
658125000000000000,10/25/15 3:34,"""@Bane1349: They ALL Want Jobs and a Bright Future. They KNOW Donald Trump is the one and only choice to make that A REALITY!"
658124000000000000,10/25/15 3:32,"""@christotepis: Donald Trump Leads in Expectations, Shows Strength on Attributes (POLL) - ABC News - https://t.co/5YvRmCqL6B via @ABC"""
658122000000000000,10/25/15 3:25,"""@politicalwire:‰ÛÏBush has no money, he‰Ûªs meeting today with mommy and daddy, and they‰Ûªre working on his campaign."" https://t.co/QTi3NXtSfc"""
658122000000000000,10/25/15 3:24,"While Jeb Bush is cutting staff and salaries, after having paid ridiculous amounts of money, why did he pay so much in the first place?"
658110000000000000,10/25/15 2:37,"""@bravehart60: 20 Reasons Why It Should Be Donald Trump in 2016 https://t.co/2JsHqNRHUu via @BreitbartNewsl""  A.J., thank you, soooo nice!"
658064000000000000,10/24/15 23:35,"""@HankCampbell: Democrats seem to be more interested in Donald Trump than Hillary Clinton."
658063000000000000,10/24/15 23:29,"""@BeverlySimcic: TRUMP: JEB BUSH HAS NO MONEY, HE'S MEETING WITH MOMMY AND DADDY- CAN'T RUN HIS OWN CAMPAIGN https://t.co/2znAQAm7Ry"""
658021000000000000,10/24/15 20:44,".@JebBush is slashing campaign salaries, people making millions. If he can't manage his campaign, how can he manage our countries finances?"
658021000000000000,10/24/15 20:43,".@JebBush had a tiny 300 person crowd at Senator Tim Scott's forum. I had thousands, and they had real passion! https://t.co/osBW3TM4UO"
658021000000000000,10/24/15 20:42,.@JebBush is totally lost -- he spends too much time managing the bloated staff of his campaign &amp; not enough talking about America's future.
658005000000000000,10/24/15 19:41,Expecting a great crowd of amazing people. Questions will be live! #TrumpToday
658005000000000000,10/24/15 19:40,I will be doing the @TodayShow live from New Hampshire at 7am on Monday morning. #TrumpToday
658005000000000000,10/24/15 19:40,Will be doing a sit down interview with  @JakeTapper @CNN on Sunday morning at 9:00. Tough questions and hopefully very good answers!
657986000000000000,10/24/15 18:22,"Just finished speaking in Jacksonville, Florida. Incredible crowd, fantastic people. Thank you!"
657956000000000000,10/24/15 16:26,Saying goodbye to some of my great workers at @TrumpDoral in Miami. https://t.co/C8AG3eGSus
657916000000000000,10/24/15 13:46,Leaving for Jacksonville now. See you there! Miami was great.
657884000000000000,10/24/15 11:40,Massive crowds already forming in Jacksonville - will be and incredible day - 12 noon!  MAKE AMERICA GREAT AGAIN!
657874000000000000,10/24/15 10:59,"""@HuffPostEnt: Donald Trump to host ""Saturday Night Live"" https://t.co/tzHHk7XIYq https://t.co/MBTRL47Nko"""
657874000000000000,10/24/15 10:58,"""@santiagos58: YouGov National Poll  Donald Trump Continues To Dominate Field With All Demographics. The Last Refuge https://t.co/HrMActE2e6"
657873000000000000,10/24/15 10:54,"""@oshack: A surprising number of Republicans think Donald Trump is their best hope in 2016 https://t.co/Rq1s5tqBDA"""
657873000000000000,10/24/15 10:54,"""@Tony_Leers: Hillary Clinton is a deceitful career politician, Donald Trump is a no-nonsense billionaire businesses man...pick one.."""
657871000000000000,10/24/15 10:46,"""@cher: Never thought I‰Ûªd Say‰Û_Donald Trump is a Giant Among Gop front runners‰Û_•üè cruz=devil  rubio=RAGE AGAINST WOMEN carson=JUST TELL ME WHY"
657762000000000000,10/24/15 3:35,"""@revernisfeed191: Donald Trump Hands ‰Û÷Fox News Sunday‰Ûª Its Biggest #Crowd In 6 Years https://t.co/RCAnRUO6za https://t.co/7nVSy7St9W"""
657762000000000000,10/24/15 3:33,Crowd was amazing tonight at Trump National Doral in Miami. Love and excitement in the ballroom. Tomorrow at noon in Jacksonville!
657697000000000000,10/23/15 23:17,So nice of @Cher--- greatly appreciated! https://t.co/11hmnFEP1S
657605000000000000,10/23/15 17:08,"Remember, official campaign merchandise (hats, apparel etc.) can only be bought at https://t.co/SXUUL7l8vp. Be careful, don't get ripped-off"
657422000000000000,10/23/15 5:02,"""@Ir0nSpirit: Can't wait for you to take the White House. Our country will once again be strong! _ÙÔç Sorry JebBush, but you got no chance!"""
657350000000000000,10/23/15 0:19,"""@autumnandews08:  @KatrinaPierson @AnnCoulter @MichaelCohen212 Trump blows them all away! He's our next president! #Trump2016"""
